genre,title,author,avg_rating,total_ratings,year_published,image_url
Christian,The Hiding Place: The Triumphant True Story of Corrie Ten Boom (Mass Market Paperback),Corrie ten Boom,4.47,341949,1971,/book/show/561909.The_Hiding_Place
Christian,The Problem of Pain (Paperback),C.S. Lewis,4.14,68505,1940,/book/show/13650513-the-problem-of-pain
Christian,The Reason for God: Belief in an Age of Skepticism (Hardcover),Timothy J. Keller,4.23,71519,2008,/book/show/1858013.The_Reason_for_God
Christian,"Left Behind (Left Behind, #1)",Tim LaHaye,3.86,241161,1995,/book/show/27523.Left_Behind
Christian,The Pursuit of God: The Human Thirst for the Divine (Paperback),A.W. Tozer,4.39,82246,1948,/book/show/672493.The_Pursuit_of_God
Christian,The Four Loves (Paperback),C.S. Lewis,4.17,63548,1960,/book/show/29938407-the-four-loves
Christian,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back (Paperback),Todd Burpo,4.03,331141,2010,/book/show/7933292-heaven-is-for-real
Christian,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,4.05,575729,1955,/book/show/65605.The_Magician_s_Nephew
Christian,Gentle and Lowly: The Heart of Christ for Sinners and Sufferers (Hardcover),Dane C. Ortlund,4.51,52342,2020,/book/show/52891090-gentle-and-lowly
Christian,Knowing God (Paperback),J.I. Packer,4.33,61483,1973,/book/show/139855.Knowing_God
Christian,A Grief Observed (Paperback),C.S. Lewis,4.22,88193,1961,/book/show/26077627-a-grief-observed
Christian,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,3.98,463657,1951,/book/show/121749.Prince_Caspian
Christian,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,3.91,373875,1954,/book/show/84119.The_Horse_and_His_Boy
Christian,The 5 Love Languages: The Secret to Love that Lasts (Kindle Edition),Gary Chapman,4.28,459578,1990,/book/show/23878688-the-5-love-languages
Christian,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,4.09,490162,1952,/book/show/140225.The_Voyage_of_the_Dawn_Treader
Christian,Radical: Taking Back Your Faith from the American Dream (Paperback),David     Platt,4.18,67173,2010,/book/show/7497897-radical
Christian,The Ruthless Elimination of Hurry: How to Stay Emotionally Healthy and Spiritually Alive in the Chaos of the Modern World (Hardcover),John Mark Comer,4.52,76957,2019,/book/show/43982455-the-ruthless-elimination-of-hurry
Christian,The Cost of Discipleship (Paperback),Dietrich Bonhoeffer,4.30,47561,1937,/book/show/174834.The_Cost_of_Discipleship
Christian,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality (Paperback),Donald Miller,3.91,116823,2003,/book/show/7214.Blue_Like_Jazz
Christian,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,3.96,315915,1953,/book/show/65641.The_Silver_Chair
Christian,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,4.01,292142,1956,/book/show/84369.The_Last_Battle
Christian,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God (Hardcover),Timothy J. Keller,4.49,45596,2011,/book/show/11389341-the-meaning-of-marriage
Christian,Love Does: Discover a Secretly Incredible Life in an Ordinary World (Paperback),Bob       Goff,4.31,96817,2012,/book/show/13497505-love-does
Christian,"A Voice in the Wind (Mark of the Lion, #1)",Francine Rivers,4.57,101477,1993,/book/show/95617.A_Voice_in_the_Wind
Christian,Surprised by Joy: The Shape of My Early Life (Paperback),C.S. Lewis,4.06,66125,1955,/book/show/121732.Surprised_by_Joy
Christian,"This Present Darkness (Darkness, #1)",Frank E. Peretti,4.24,111438,1986,/book/show/17309.This_Present_Darkness
Christian,Captivating: Unveiling the Mystery of a Woman's Soul (Hardcover),John Eldredge,3.93,85738,2004,/book/show/11413.Captivating
Christian,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit (Paperback),Francis Chan,4.13,52072,2009,/book/show/6515834-forgotten-god
Christian,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,4.28,684812,1956,/book/show/11127.The_Chronicles_of_Narnia
Christian,Wild at Heart: Discovering the Secret of a Man's Soul (Kindle Edition),John Eldredge,3.94,85388,2001,/book/show/40881942-wild-at-heart
Christian,"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity (Paperback)",Nabeel Qureshi,4.59,36418,2014,/book/show/18289396-seeking-allah-finding-jesus
Christian,The Prodigal God: Recovering the Heart of the Christian Faith (Hardcover),Timothy J. Keller,4.43,43673,2008,/book/show/3116205-the-prodigal-god
Christian,Confessions (Paperback),Augustine of Hippo,3.98,68958,N/A,/book/show/27037.Confessions
Christian,The Practice of the Presence of God (Paperback),Brother Lawrence,4.32,53587,1692,/book/show/498641.The_Practice_of_the_Presence_of_God
Christian,The Abolition of Man (Paperback),C.S. Lewis,4.12,37528,1943,/book/show/25825420-the-abolition-of-man
Christian,My Utmost for His Highest (Paperback),Oswald Chambers,4.39,82562,1926,/book/show/175510.My_Utmost_for_His_Highest
Christian,Don't Waste Your Life (Audible Audio),John      Piper,4.14,34599,2003,/book/show/347656.Don_t_Waste_Your_Life
Christian,Desiring God: Meditations of a Christian Hedonist (Paperback),John      Piper,4.18,45927,1986,/book/show/213367.Desiring_God
Christian,The Weight of Glory (Paperback),C.S. Lewis,4.38,24524,1949,/book/show/29921671-the-weight-of-glory
Christian,The Holy Bible: King James Version (Hardcover),Anonymous,4.44,303592,1611,/book/show/1923820.The_Holy_Bible
Christian,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Christian,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Classics,Jane Eyre (Paperback),Charlotte Brontë,4.15,2216065,1847,/book/show/10210.Jane_Eyre
Classics,1984 (Paperback),George Orwell,4.20,5050120,1949,/book/show/61439040-1984
Classics,The Picture of Dorian Gray (Paperback),Oscar Wilde,4.13,1714431,1890,/book/show/489732.The_Picture_of_Dorian_Gray
Classics,The Catcher in the Rye (Paperback),J.D. Salinger,3.80,3728797,1951,/book/show/5107.The_Catcher_in_the_Rye
Classics,Dracula (Paperback),Bram Stoker,4.02,1379206,1897,/book/show/17245.Dracula
Classics,Great Expectations (Paperback),Charles Dickens,3.80,843778,1861,/book/show/2623.Great_Expectations
Classics,A Tale of Two Cities (Paperback),Charles Dickens,3.87,985052,1859,/book/show/1953.A_Tale_of_Two_Cities
Classics,Macbeth (Paperback),William Shakespeare,3.89,967824,1623,/book/show/43913694-macbeth
Classics,The Little Prince (Hardcover),Antoine de Saint-Exupéry,4.33,2296922,1943,/book/show/157993.The_Little_Prince
Classics,The Metamorphosis (Mass Market Paperback),Franz Kafka,3.89,1273771,1915,/book/show/485894.The_Metamorphosis
Classics,Northanger Abbey (Paperback),Jane Austen,3.85,428329,1817,/book/show/50398.Northanger_Abbey
Classics,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,4.32,1052150,1908,/book/show/8127.Anne_of_Green_Gables
Classics,The Stranger (Paperback),Albert Camus,4.03,1253389,1942,/book/show/49552.The_Stranger
Classics,The Grapes of Wrath (Hardcover),John Steinbeck,4.02,953450,1939,/book/show/18114322-the-grapes-of-wrath
Classics,War and Peace (Paperback),Leo Tolstoy,4.16,349601,1869,/book/show/656.War_and_Peace
Classics,The Handmaid's Tale (Hardcover),Margaret Atwood,4.15,2229642,1985,/book/show/34454589-the-handmaid-s-tale
Classics,Gone With the Wind (Paperback),Margaret Mitchell,4.31,1247060,1936,/book/show/34689759-gone-with-the-wind
Classics,Catch-22 (Paperback),Joseph Heller,3.99,860650,1961,/book/show/168668.Catch_22
Classics,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,4.40,2976371,1954,/book/show/61215351-the-fellowship-of-the-ring
Classics,The Outsiders (Paperback),S.E. Hinton,4.14,1483525,1967,/book/show/192566704-the-outsiders
Classics,The Importance of Being Earnest (Paperback),Oscar Wilde,4.17,390370,1895,/book/show/92303.The_Importance_of_Being_Earnest
Classics,Tess of the D’Urbervilles (Paperback),Thomas Hardy,3.84,293816,1891,/book/show/32261.Tess_of_the_D_Urbervilles
Classics,Othello (Mass Market Paperback),William Shakespeare,3.89,418986,1603,/book/show/12996.Othello
Classics,"The Giver (The Giver, #1)",Lois Lowry,4.12,2669349,1993,/book/show/3636.The_Giver
Classics,The Crucible (Paperback),Arthur Miller,3.61,442069,1953,/book/show/17250.The_Crucible
Classics,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,4.00,488569,1900,/book/show/236093.The_Wonderful_Wizard_of_Oz
Classics,The Sun Also Rises (Paperback),Ernest Hemingway,3.79,470316,1926,/book/show/3876.The_Sun_Also_Rises
Classics,Gulliver’s Travels (Paperback),Jonathan Swift,3.59,288996,1726,/book/show/7733.Gulliver_s_Travels
Classics,Middlemarch (Mass Market Paperback),George Eliot,4.03,171507,1872,/book/show/19089.Middlemarch
Classics,A Little Princess (Paperback),Frances Hodgson Burnett,4.23,317324,1905,/book/show/3008.A_Little_Princess
Classics,To the Lighthouse (Paperback),Virginia Woolf,3.80,200378,1927,/book/show/59716.To_the_Lighthouse
Classics,Around the World in Eighty Days (Paperback),Jules Verne,3.95,267597,1872,/book/show/54479.Around_the_World_in_Eighty_Days
Classics,The Age of Innocence (Paperback),Edith Wharton,3.97,185409,1920,/book/show/53835.The_Age_of_Innocence
Classics,Flowers for Algernon (Mass Market Paperback),Daniel Keyes,4.22,737646,1966,/book/show/18373.Flowers_for_Algernon
Classics,Inferno (Kindle Edition),Dante Alighieri,4.03,195076,1320,/book/show/15645.Inferno
Classics,Their Eyes Were Watching God (Paperback),Zora Neale Hurston,3.99,368215,1937,/book/show/37415.Their_Eyes_Were_Watching_God
Classics,"Twenty Thousand Leagues Under the Sea (Captain Nemo, #2)",Jules Verne,3.89,266017,1869,/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea
Classics,Uncle Tom’s Cabin (Paperback),Harriet Beecher Stowe,3.91,236030,1852,/book/show/46787.Uncle_Tom_s_Cabin
Classics,A Room with a View (Paperback),E.M. Forster,3.90,193079,1908,/book/show/3087.A_Room_with_a_View
Classics,A Room of One’s Own (Paperback),Virginia Woolf,4.22,234579,1929,/book/show/18521.A_Room_of_One_s_Own
Classics,"Beloved (Beloved Trilogy, #1)",Toni Morrison,3.97,464120,1987,/book/show/6149.Beloved
Classics,The Woman in White (Paperback),Wilkie Collins,4.01,160422,1859,/book/show/5890.The_Woman_in_White
Classics,"Watership Down (Watership Down, #1)",Richard  Adams,4.09,493796,1972,/book/show/76620.Watership_Down
Classics,Night (Paperback),Elie Wiesel,4.38,1309694,1956,/book/show/1617.Night
Classics,The Awakening (Paperback),Kate Chopin,3.68,218580,1899,/book/show/58345.The_Awakening
Classics,Far From the Madding Crowd (Paperback),Thomas Hardy,3.97,160344,1874,/book/show/31463.Far_From_the_Madding_Crowd
Classics,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.98,1245313,1962,/book/show/33574273-a-wrinkle-in-time
Classics,Vanity Fair (Paperback),William Makepeace Thackeray,3.81,130974,1847,/book/show/5797.Vanity_Fair
Classics,Black Beauty (Mass Market Paperback),Anna Sewell,4.00,289891,1877,/book/show/3685.Black_Beauty
Classics,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.74,393802,1958,/book/show/37781.Things_Fall_Apart
Classics,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Classics,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Comics,"Saga, Volume 1 (Paperback)",Brian K. Vaughan,4.17,348191,2012,/book/show/15704307-saga-volume-1
Comics,"Preludes & Nocturnes (The Sandman, #1)",Neil Gaiman,4.25,269435,1988,/book/show/23754.Preludes_Nocturnes
Comics,V for Vendetta (Hardcover),Alan             Moore,4.26,316880,1990,/book/show/5805.V_for_Vendetta
Comics,Batman: The Dark Knight Returns (Hardcover),Frank Miller,4.26,192977,1986,/book/show/59960.Batman
Comics,Batman: The Long Halloween (Paperback),Jeph Loeb,4.34,105558,1997,/book/show/106069.Batman
Comics,"Saga, Volume 2 (Paperback)",Brian K. Vaughan,4.49,114051,2013,/book/show/17131869-saga-volume-2
Comics,"The Sandman, Vol. 2: The Doll's House (Hardcover)",Neil Gaiman,4.43,108574,1990,/book/show/25099.The_Sandman_Vol_2
Comics,"Saga, Volume 3 (Paperback)",Brian K. Vaughan,4.48,97472,2014,/book/show/19358975-saga-volume-3
Comics,"Saga, Volume 4 (Paperback)",Brian K. Vaughan,4.42,80894,2014,/book/show/23093367-saga-volume-4
Comics,The Complete Maus (Paperback),Art Spiegelman,4.58,238497,1980,/book/show/15195.The_Complete_Maus
Comics,"The Sandman, Vol. 3: Dream Country (Hardcover)",Neil Gaiman,4.24,123284,1990,/book/show/25100.The_Sandman_Vol_3
Comics,"Y: The Last Man, Vol. 1: Unmanned (Paperback)",Brian K. Vaughan,4.08,117594,2003,/book/show/156534.Y
Comics,"The Walking Dead, Vol. 1: Days Gone Bye (Paperback)",Robert Kirkman,4.27,236914,2004,/book/show/138398.The_Walking_Dead_Vol_1
Comics,"The Sandman, Vol. 4: Season of Mists (Hardcover)",Neil Gaiman,4.53,79670,1990,/book/show/25101.The_Sandman_Vol_4
Comics,"Paper Girls, Volume 1 (Paperback)",Brian K. Vaughan,3.89,106927,2016,/book/show/28204534-paper-girls-volume-1
Comics,"Hawkeye, Volume 1: My Life as a Weapon (Paperback)",Matt Fraction,4.15,52645,2013,/book/show/16002136-hawkeye-volume-1
Comics,"Saga, Volume 5 (Paperback)",Brian K. Vaughan,4.40,70660,2015,/book/show/25451555-saga-volume-5
Comics,"Locke & Key, Vol. 1: Welcome to Lovecraft (Hardcover)",Joe Hill,4.15,98350,2008,/book/show/3217221-locke-key-vol-1
Comics,"The Wicked + The Divine, Vol. 1: The Faust Act (Paperback)",Kieron Gillen,3.82,59423,2014,/book/show/23093359-the-wicked-the-divine-vol-1
Comics,"The Sandman, Vol. 5: A Game of You (Hardcover)",Neil Gaiman,4.41,67789,1992,/book/show/25102.The_Sandman_Vol_5
Comics,Batman: Arkham Asylum - A Serious House on Serious Earth (Paperback),Grant Morrison,4.11,74647,1989,/book/show/22374.Batman
Comics,Fun Home: A Family Tragicomic (Paperback),Alison Bechdel,4.08,192443,2006,/book/show/26135825-fun-home
Comics,"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,4.44,821783,2018,/book/show/40495957-heartstopper
Comics,Batman: Hush (Paperback),Jeph Loeb,4.27,53212,2002,/book/show/6375845-batman
Comics,Blankets (Paperback),Craig Thompson,4.06,121383,2003,/book/show/25179.Blankets
Comics,The Complete Persepolis (Paperback),Marjane Satrapi,4.40,194769,2007,/book/show/991197.The_Complete_Persepolis
Comics,"Monstress, Volume 1: Awakening (Paperback)",Marjorie M. Liu,3.96,64454,2016,/book/show/55883882-monstress-volume-1
Comics,"The League of Extraordinary Gentlemen, Vol. 1 (Paperback)",Alan             Moore,3.95,55416,2000,/book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1
Comics,Civil War: A Marvel Comics Event (Comic),Mark Millar,4.11,63496,2006,/book/show/91714.Civil_War
Comics,"Saga, Volume 6 (Paperback)",Brian K. Vaughan,4.46,54973,2016,/book/show/28862528-saga-volume-6
Comics,"The Sandman, Vol. 8: Worlds' End (Hardcover)",Neil Gaiman,4.44,53611,1993,/book/show/25103.The_Sandman_Vol_8
Comics,"Preacher, Volume 1: Gone to Texas (Comics)",Garth Ennis,4.16,78382,1995,/book/show/95431.Preacher_Volume_1
Comics,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.39,354897,1986,/book/show/15196.Maus_I
Comics,"The Sandman, Vol. 9: The Kindly Ones (Hardcover)",Neil Gaiman,4.59,51841,1995,/book/show/71252.The_Sandman_Vol_9
Comics,"The Umbrella Academy, Vol. 1:  Apocalypse Suite (Paperback)",Gerard Way,3.86,68598,2007,/book/show/2795053-the-umbrella-academy-vol-1
Comics,Superman: Red Son (Paperback),Mark Millar,4.17,59446,2003,/book/show/154798.Superman
Comics,"Rat Queens, Vol. 1: Sass & Sorcery (Paperback)",Kurtis J. Wiebe,4.08,45231,2014,/book/show/20299683-rat-queens-vol-1
Comics,"The Sandman, Vol. 7: Brief Lives (Hardcover)",Neil Gaiman,4.55,60393,1993,/book/show/25105.The_Sandman_Vol_7
Comics,Marvel 1602 (Paperback),Neil Gaiman,3.95,59144,2003,/book/show/15719.Marvel_1602
Comics,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Paperback)",N.D. Stevenson,3.92,78499,2015,/book/show/22554204-lumberjanes-vol-1
Comics,"Saga, Volume 7 (Paperback)",Brian K. Vaughan,4.47,46854,2017,/book/show/29237211-saga-volume-7
Comics,"Scott Pilgrim vs. The World (Scott Pilgrim, #2)",Bryan Lee O'Malley,4.24,72116,2005,/book/show/29801.Scott_Pilgrim_vs_The_World
Comics,"Fables, Vol. 2: Animal Farm (Paperback)",Bill Willingham,4.12,32751,2003,/book/show/167010.Fables_Vol_2
Comics,"The Sandman, Vol. 10: The Wake (Hardcover)",Neil Gaiman,4.51,51075,1996,/book/show/25104.The_Sandman_Vol_10
Comics,"Transmetropolitan, Vol. 1: Back on the Street (Paperback)",Warren Ellis,4.21,46396,1998,/book/show/22416.Transmetropolitan_Vol_1
Comics,"Hellboy, Vol. 1: Seed of Destruction (Paperback)",Mike Mignola,4.16,77000,1994,/book/show/102458.Hellboy_Vol_1
Comics,Understanding Comics: The Invisible Art (Paperback),Scott McCloud,4.02,126408,1993,/book/show/102920.Understanding_Comics
Comics,From Hell (Paperback),Alan             Moore,4.19,43018,1999,/book/show/23529.From_Hell
Comics,"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,4.52,544966,2019,/book/show/43307358-heartstopper
Comics,Ghost World (Paperback),Daniel Clowes,3.82,77777,1998,/book/show/62953.Ghost_World
Comics,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Comics,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Cookbooks,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking (Hardcover)",Samin Nosrat,4.40,83262,2017,/book/show/30753841-salt-fat-acid-heat
Cookbooks,Joy of Cooking (Hardcover),Irma S. Rombauer,4.13,192798,1931,/book/show/43822015-joy-of-cooking
Cookbooks,Mastering the Art of French Cooking (Hardcover),Julia Child,4.25,74429,1961,/book/show/129650.Mastering_the_Art_of_French_Cooking
Cookbooks,Jerusalem: A Cookbook (Hardcover),Yotam Ottolenghi,4.20,34048,2012,/book/show/13536517-jerusalem
Cookbooks,The Smitten Kitchen Cookbook: Recipes and Wisdom from an Obsessive Home Cook (Hardcover),Deb Perelman,4.00,44210,2012,/book/show/13331199-the-smitten-kitchen-cookbook
Cookbooks,Plenty (Hardcover),Yotam Ottolenghi,4.14,25101,2010,/book/show/8086216-plenty
